abaisser;1;3;abaiss;;t;p;;;;
ballaster;1;3;ballast;;t;;;;;
baller;1;3;ball;;i;;;;;
ballonner;1;3;ballonn;;t;;;;;
ballotter;1;3;ballott;;i;t;;;;
balluchonner;1;3;balluchonn;;t;p;;;;baluchonner
baluchonner;1;3;baluchonn;;t;p;;;;balluchonner
balter;1;3;balt;;t;;;;;
bambocher;1;3;bamboch;;i;;;;;
banaliser;1;3;banalis;;t;p;;;;
bananer;1;3;banan;;t;p;;;;
bancher;1;3;banch;;t;;;;;
bander;1;3;band;;i;t;p;;;
banner;1;3;band;;t;;;;;
bannir;2;6;bann;;t;;;;;
banquer;1;11;banqu;;i;;;;;
banqueter;1;24;banquet;;i;;;;;
baptiser;1;3;baptis;;t;;;;;
baquer;1;11;baqu;;t;p;;;;
baqueter;1;24;baquet;;t;;;;;
baragouiner;1;3;baragouin;;i;t;;;;
baraquer;1;11;baraqu;;i;t;;;;
baratiner;1;3;baratin;;t;;;;;
baratter;1;3;baratt;;t;;;;;
barber;1;3;;;t;p;;;;
barbifier;1;8;;;t;p;;;;
barboter;1;3;;;i;t;;;;
barbouiller;1;9;;;t;;;;;
barder;1;3;;;t;;;;;
baréter;1;14;;;i;;;;;
barguigner;1;9;barguign;;i;;;;;
barioler;1;3;;;t;;;;;
barjaquer;1;11;;;i;;;;;
barloquer;1;11;;;i;;;;;
baronner;1;3;;;t;;;;;
barouder;1;3;;;i;;;;;
barrer;1;3;;;t;p;;;;
barricader;1;3;;;t;p;;;;
barrir;2;6;;;i;;;;;
basaner;1;3;;;t;;;;;
basculer;1;3;;;i;t;;;;
baser;1;3;;;t;p;;;;
bassiner;1;3;;;t;;;;;
baster;1;3;;;i;;;;;
bastillonner;1;3;;;t;;;;;
bastonner;1;3;;;t;p;;;;
batailler;1;9;;;i;p;;;;
bateler;1;21;batel;;i;t;;;;
bâter;1;3;bât;;t;;;;;
batifoler;1;3;batifol;;i;;;;;
bâtir;2;6;bât;;t;p;;;;
bâtonner;1;3;bâtonn;;t;;;;;
battre;3;93;;;i;t;ti;p;;
bauger;1;13;;;i;p;;;;
bavarder;1;3;;;i;;;;;
bavasser;1;3;;;i;;;;;
baver;1;3;;;i;;;;;
bavocher;1;3;;;i;;;;;
bayer;1;25;;;i;;;;;
bazarder;1;3;;;t;;;;;
béatifier;1;8;;;t;;;;;
bêcher;1;3;;;t;;;;;
bêcheveter;1;24;;;t;;;;;
bécoter;1;3;;;t;p;;;;
becquer;1;11;;;t;;;;;
becqueter;1;24;;;t;;;;;
becter;1;3;;;t;d;;;;
bedonner;1;3;;;i;;;;;
béer;1;10;;;i;d;;;;
bégaler;1;3;;;t;;;;;
bégayer;1;25;;;i;t;;;;
bégueter;1;23;;;i;;;;;
bêler;1;3;;;i;;;;;
belloter;1;3;;;i;;;;;beloter
beloter;1;3;;;i;;;;;belloter
bémoliser;1;3;;;t;;;;;
bénéficier;1;8;;;ti;;;;;
bénir;2;6;;;t;;;;;
benner;1;3;;;t;;;;;
béquer;1;16;;;t;;;;;
béqueter;1;24;;;t;;;;;
béquiller;1;9;;;i;t;;;;
bercer;1;12;;;t;p;;;;
berdeller;1;3;;;i;t;;;;
berlurer;1;3;;;i;p;;;;
berner;1;3;;;t;;;;;
besogner;1;9;;;i;t;;;;
bêtifier;1;8;;;i;t;;;;
bêtiser;1;3;;;i;;;;;
bétonner;1;3;;;i;t;;;;
beugler;1;3;;;i;t;;;;
beurrer;1;3;;;t;p;;;;
biaiser;1;3;;;i;t;;;;
bibarder;1;3;;;i;;;;;
bibeloter;1;3;;;i;;;;;
biberonner;1;3;;;i;;;;;
bicher;1;3;;;i;;;;;
bichonner;1;3;;;t;p;;;;
bichoter;1;3;;;i;;;;;
bider;1;3;;;xp;;;;;
bidonner;1;3;;;t;p;;;;
bidouiller;1;9;;;t;;;;;
bienvenir;1;9;;;i;d;;;;
biffer;1;3;;;t;;;;;
biffetonner;1;3;;;i;;;;;
bifurquer;1;11;;;i;;;;;
bigarrer;1;3;;;t;;;;;
bigler;1;3;;;i;t;;;;
biglouser;1;3;;;i;;;;;
bigophoner;1;3;;;ti;;;;;
bigorner;1;3;;;t;p;;;;
biler;1;3;;;xp;;;;;
billebauder;1;3;;;i;;;;;
biller;1;9;;;i;t;;;;
billonner;1;3;;;t;;;;;
biloquer;1;11;;;t;;;;;
biloter;1;3;;;xp;;;;;
biner;1;3;;;i;t;;;;
biologiser;1;3;;;t;;;;;
biper;1;3;;;t;;;;;
biquer;1;11;;;i;;;;;
biscuiter;1;3;;;t;;;;;
biseauter;1;3;;;t;;;;;
bisegmenter;1;3;;;t;;;;;
biser;1;3;;;i;t;;;;
bisquer;1;11;;;i;;;;;
bisser;1;3;;;t;;;;;
bistourner;1;3;;;t;;;;;
bistrer;1;3;;;t;;;;;
biter;1;3;;;t;;;;;
bitonner;1;3;;;i;;;;;
bitter;1;3;;;t;;;;;
bitumer;1;3;;;t;;;;;
bituminer;1;3;;;t;;;;;
biturer;1;3;;;t;;;;;bitturer
bitturer;1;3;;;t;;;;;biturer
bivouaquer;1;11;;;i;;;;;
bizuter;1;3;;;t;;;;;
blablater;1;3;;;i;;;;;
blackbouler;1;3;;;t;;;;;
blaguer;1;11;;;i;t;ti;;;
blairer;1;3;;;t;;;;;
blâmer;1;3;;;t;p;;;;
blanchir;2;6;;;i;t;p;;;
blaser;1;3;;;t;p;;;;
blasonner;1;3;;;t;;;;;
blasphémer;1;14;blasph;m;i;t;;;;
blatérer;1;14;blat;t;i;;;;;
bleffer;1;3;;;i;;;;;
blêmir;2;6;;;i;;;;;
bléser;1;14;bl;s;i;;;;;
blesser;1;3;;;t;p;;;;
blettir;2;6;;;i;;;;;
bleuir;2;6;;;i;t;;;;
bleuter;1;3;;;t;;;;;
blinder;1;3;;;t;p;;;;
blinquer;1;11;;;i;;;;;
blobloter;1;3;;;i;;;;;
bloguer;1;11;;;i;;;;;
blondir;2;6;;;i;t;;;;
blondoyer;1;27;;;i;;;;;
bloquer;1;11;;;t;p;;;;
blottir;2;6;;;xp;;;;;
blouser;1;3;;;i;t;;;;
bluffer;1;3;;;i;t;;;;
bluter;1;3;;;t;;;;;
blutiner;1;3;;;i;;;;;
bobiner;1;3;;;t;;;;;
bocarder;1;3;;;t;;;;;
boetter;1;3;;;t;;;;;
boire;3;73;;;t;p;;;;
boiser;1;3;;;t;;;;;
boiter;1;3;;;i;;;;;
boitiller;1;9;;;i;;;;;
bolcheviser;1;3;;;t;;;;;
bombarder;1;3;;;t;;;;;
bomber;1;3;;;i;t;;;;
bonder;1;3;;;t;;;;;
bondériser;1;3;;;t;;;;;
bondir;2;6;;;i;;;;;
bondonner;1;3;;;t;;;;;
bonifier;1;8;;;t;p;;;;
bonimenter;1;3;;;i;;;;;
bonir;2;6;;;t;;;;;
bonnir;2;6;;;t;;;;;
booster;1;3;;;t;;;;;
boquillonner;1;3;;;i;;;;;
bordéliser;1;3;;;t;;;;;
border;1;3;;;t;;;;;
bordurer;1;3;;;t;;;;;
borgnoter;1;3;;;t;;;;;
borner;1;3;;;t;p;;;;
bornoyer;1;27;;;t;;;;;
bosseler;1;21;;;t;;;;;
bosser;1;3;;;i;t;;;;
bossuer;1;7;;;t;;;;;
bostonner;1;3;;;i;;;;;
botaniser;1;3;;;i;;;;;
botteler;1;21;;;t;;;;;
botter;1;3;;;i;t;p;;;
bottiner;1;3;;;i;t;;;;
boubouler;1;3;;;i;;;;;
boucaner;1;3;;;t;;;;;
boucharder;1;3;;;t;;;;;
boucher;1;3;;;t;p;;;;
bouchonner;1;3;;;i;t;p;;;
boucler;1;3;;;i;t;p;;;
bouder;1;3;;;i;t;p;;;
boudiner;1;3;;;t;;;;;
bouffer;1;3;;;i;t;p;;;
bouffir;2;6;;;i;t;;;;
bouffonner;1;3;;;i;;;;;
bouger;1;13;;;i;t;p;;;
bougonner;1;3;;;i;t;ti;;;
bouillir;3;41;;;i;t;;;;
bouillonner;1;3;;;i;t;;;;
bouillotter;1;3;;;i;;;;;
boulanger;1;13;;;i;t;;;;
bouler;1;3;;;i;t;;;;
bouleverser;1;3;;;t;;;;;
bouliner;1;3;;;t;;;;;
boulocher;1;3;;;i;;;;;
boulonner;1;3;;;i;t;;;;
boulotter;1;3;;;i;t;;;;
boumer;1;3;;;i;imp;;;;
bouquiner;1;3;;;i;t;;;;
bourder;1;3;;;i;;;;;
bourdonner;1;3;;;i;;;;;
bourgeonner;1;3;;;i;;;;;
bourlinguer;1;11;;;i;;;;;
bourreler;1;21;;;t;;;;;
bourrer;1;3;;;i;t;p;;;
boursicoter;1;3;;;i;;;;;
boursoufler;1;3;;;t;p;;;;boursouffler
boursouffler;1;3;;;t;p;;;;boursoufler
bousculer;1;3;;;t;p;;;;
bousiller;1;9;;;i;t;;;;
boustifailler;1;9;;;i;;;;;
bouter;1;3;;;t;;;;;
boutonner;1;3;;;i;t;p;;;
bouturer;1;3;;;t;;;;;
boxer;1;3;;;i;t;;;;
boxonner;1;3;;;i;;;;;
boyauter;1;3;;;xp;;;;;
boycotter;1;3;;;t;;;;;
braconner;1;3;;;t;;;;;
brader;1;3;;;t;;;;;
brailler;1;9;;;i;t;;;;
braire;3;69;;;i;t;d;;;
braiser;1;3;;;t;;;;;
bramer;1;3;;;i;;;;;
brancarder;1;3;;;t;;;;;
brancher;1;3;;;t;p;;;;
brandiller;1;9;;;i;t;;;;
brandir;2;6;;;t;;;;;
branler;1;3;;;i;t;;;;
branlocher;1;3;;;t;;;;;
braquer;1;11;;;t;p;;;;
braser;1;3;;;t;;;;;
brasiller;1;9;;;i;;;;;
brasser;1;3;;;t;;;;;
brasseyer;1;25;;;t;;;;;
braver;1;3;;;t;;;;;
brayer;1;25;;;t;;;;;
bredouiller;1;9;;;i;t;;;;
brêler;1;3;;;t;;;;;
breller;1;3;;;t;;;;;
brésiller;1;9;;;i;t;;;;
bretteler;1;21;;;t;;;;;
bretter;1;3;;;t;;;;;
breveter;1;24;;;t;;;;;
bricoler;1;3;;;i;t;;;;
brider;1;3;;;t;;;;;
bridger;1;13;;;i;;;;;
briefer;1;3;;;t;;;;;
briffer;1;3;;;t;;;;;
brigander;1;3;;;i;t;;;;
briguer;1;11;;;t;;;;;
brillanter;1;3;;;t;;;;;
brillantiner;1;3;;;t;;;;;
briller;1;9;;;i;;;;;
brimbaler;1;3;;;i;t;;;;
brimer;1;3;;;t;;;;;
bringuebaler;1;3;;;i;t;;;;brinqueballer
brinqueballer;1;3;;;i;t;;;;bringuebaler
briocher;1;3;;;t;;;;;
briquer;1;11;;;t;;;;;
briqueter;1;24;;;t;;;;;
briser;1;3;;;i;t;p;;;
broadcaster;1;3;;;t;;;;;
brocanter;1;3;;;i;t;;;;
brocarder;1;3;;;t;;;;;
brocher;1;3;;;t;;;;;
broder;1;3;;;i;t;;;;
broncher;1;3;;;i;;;;;
bronzer;1;3;;;i;t;p;;;
broquanter;1;3;;;i;t;;;;
broquer;1;11;;;i;;;;;
brosser;1;3;;;i;t;p;;;
brouetter;1;3;;;t;;;;;
brouillasser;1;3;;;i;imp;;;;
brouiller;1;9;;;t;p;;;;
brouillonner;1;3;;;t;;;;;
brouter;1;3;;;i;t;;;;
broyer;1;27;;;t;;;;;
bruiner;1;3;;;i;imp;;;;
bruire;3;;;;i;d;;;;
bruisser;1;3;;;i;;;;;
bruiter;1;3;;;t;;;;;
brûler;1;3;;;i;t;p;;;
brumasser;1;3;;;i;imp;;;;
brumer;1;3;;;i;imp;;;;
brunir;2;6;;;i;t;;;;
brusquer;1;11;;;t;;;;;
brutaliser;1;3;;;t;;;;;
bûcher;1;3;;;i;t;;;;
budgéter;1;14;budg;t;t;;;;;
budgétiser;1;3;;;t;;;;;
buguer;1;11;;;i;;;;;
buller;1;3;;;i;;;;;
bureaucratiser;1;3;;;t;p;;;;
buriner;1;3;;;t;;;;;
buter;1;3;but;;i;t;p;;
butiner;1;3;butin;;i;t;;;
butter;1;3;butt;;t;;;;
buvoter;1;3;buvot;;i;;;;
cabaler;1;3;cabal;;i;;;;
cabaner;1;3;caban;;t;;;;
câbler;1;3;câbl;;t;;;;
cabosser;1;3;caboss;;t;;;;
caboter;1;3;cabot;;i;;;;
cabotiner;1;3;cabot;;i;;;;
cabrer;1;3;cabr;;t;p;;;
cabrioler;1;3;cabriol;;i;;;;
cacaber;1;3;cacab;;i;;;;
cacarder;1;3;cacard;;i;;;;
cacher;1;3;cach;;t;p;;;
cacheter;1;24;cachet;;t;;;;
cachetonner;1;3;cachetonn;;i;p;;;
cadancher;1;3;cadanch;;i;;;;
cadastrer;1;3;cadastr;;t;;;;
cadenasser;1;3;cadenass;;t;;;;
cadencer;1;12;caden;;t;;;;
cadrer;1;3;cadr;;i;t;;;
cafarder;1;3;cafard;;i;t;;;
cafeter;1;3;catet;;t;;;;
cafouiller;1;9;cafouill;;i;;;;
cafter;1;3;caft;;t;;;;
cagnarder;1;3;cagnard;;i;;;;
cagner;1;9;cagn;;i;;;;
caguer;1;11;cagu;;i;;;;
cahoter;1;3;cahot;;i;t;;;
caillebotter;1;3;caillebott;;t;;;;
cailler;1;9;caill;;i;t;p;;
cailleter;1;24;caillet;;i;;;;
caillouter;1;3;caillout;;t;;;;
cajoler;1;3;cajol;;t;;;;
calaminer;1;3;calamin;;xp;;;;
calamistrer;1;3;calamistr;;t;;;;
calancher;1;3;calanch;;i;;;;
calandrer;1;3;calandr;;t;;;;
calciner;1;3;calcin;;t;;;;
calculer;1;3;calcul;;t;;;;
caler;1;3;cal;;i;t;p;;
caleter;1;24;calet;;i;p;;;
calfater;1;3;calfat;;t;;;;
calfeutrer;1;3;calfeutr;;t;p;;;
calibrer;1;3;calibr;;t;;;;
câliner;1;3;câlin;;t;;;;
calligraphier;1;8;calligraphi;;t;;;;
calmer;1;3;calm;;t;p;;;
calmir;2;6;calm;;i;;;;
calomnier;1;8;calomni;;t;;;;
calorifuger;1;13;calorifug;;t;;;;
calotter;1;3;callot;;t;;;;
calquer;1;11;calqu;;t;;;;
calter;1;3;calt;;i;p;;;
cambrer;1;3;cambr;;t;p;;;
cambrioler;1;3;cambriol;;t;;;;
cambuter;1;3;cambut;;i;t;;;
cameloter;1;3;camelot;;i;;;;
camer;1;3;cam;;xp;;;;
camionner;1;3;camionn;;t;;;;
camoufler;1;3;camoufl;;t;;;;
camper;1;3;camp;;i;t;;;
canaliser;1;3;canalis;;t;p;;;
canarder;1;3;canard;;i;t;;;
cancaner;1;3;cancan;;i;;;;
cancériser;1;3;cancéris;;t;;;;
candidater;1;3;candidat;;i;t;;;
candir;2;6;cand;;i;t;p;;
caner;1;3;can;;i;;;;
canneler;1;21;cannel;;t;;;;
canner;1;3;cann;;i;t;;;
cannibaliser;1;3;cannibalis;;t;;;;
canoniser;1;3;canonis;;t;;;;
canonner;1;3;canonn;;t;;;;
canoter;1;3;canot;;i;;;;
cantiner;1;3;cantin;;i;;;;
cantonner;1;3;cantonn;;i;t;p;;
canuler;1;3;canul;;t;;;;
caoutchouter;1;3;caoutchout;;t;;;;
capahuter;1;3;capahut;;t;;;;
caparaçonner;1;3;caparaçonn;;t;p;;;
capéer;1;10;capé;;i;;;;
capeler;1;21;capel;;t;;;;
capeyer;1;25;cap;;i;;;;
capitonner;1;3;capitonn;;t;p;;;
capituler;1;3;capitul;;i;;;;
caponner;1;3;caponn;;i;;;;
caporaliser;1;3;caporalis;;t;;;;
capoter;1;3;capot;;i;t;;;
capsuler;1;3;capsul;;t;;;;
capter;1;3;capt;;t;;;;
captiver;1;3;captiv;;t;;;;
capturer;1;3;captur;;t;;;;
capuchonner;1;3;capuchonn;;t;;;;
caquer;1;11;caqu;;t;;;;
caqueter;1;24;caquet;;i;;;;
caracoler;1;3;caracol;;i;;;;
caractériser;1;3;caractéris;;t;p;;;
carafer;1;3;;;t;;;;
caramboler;1;3;;;i;t;p;;
caraméliser;1;3;;;i;t;p;;
carapater;1;3;;;xp;;;;
carbonater;1;3;;;t;;;;
carboniser;1;3;;;t;;;;
carburer;1;3;;;i;t;;;
carcailler;1;9;;;i;;;;
carder;1;3;;;t;;;;
carencer;1;12;caren;;t;;;;
caréner;1;14;car;n;i;t;;;
carer;1;3;;;t;;;;
caresser;1;3;;;t;p;;;
carguer;1;11;;;t;;;;
caricaturer;1;3;;;t;;;;
carier;1;8;;;t;p;;;
carillonner;1;3;;;i;t;;;
carmer;1;3;;;t;;;;
carminer;1;3;;;t;;;;
carnifier;1;8;;;xp;;;;
carotter;1;3;;;i;t;;;
carreler;1;21;;;t;;;;
carrer;1;3;;;t;p;;;
carrosser;1;3;;;t;;;;
caroubler;1;3;;;t;;;;
carroyer;1;27;;;t;;;;
carter;1;3;;;t;;;;
cartographier;1;8;;;t;;;;
cartonner;1;3;;;i;t;;;
cascader;1;3;;;i;;;;
caséifier;1;8;;;t;;;;
casemater;1;3;;;t;;;;
caser;1;3;;;t;p;;;
caserner;1;3;;;t;;;;
casquer;1;11;;;i;t;;;
casse-croûter;1;3;;;i;;;;
casser;1;3;;;i;t;p;;
castagner;1;9;;;i;t;p;;
castrer;1;3;;;t;;;;
cataloguer;1;11;;;t;;;;
catalyser;1;3;;;t;;;;
catapulter;1;3;;;t;;;;
catastropher;1;3;;;t;;;;
catcher;1;3;;;i;;;;
catéchiser;1;3;;;t;;;;
catiner;1;3;;;i;t;;;
catir;2;6;;;t;;;;
cauchemarder;1;3;;;i;;;;
causer;1;3;;;i;t;;;
cautériser;1;3;;;t;;;;
cautionner;1;3;;;t;;;;
cavalcader;1;3;;;i;;;;
cavaler;1;3;;;i;t;p;;
caver;1;3;;;t;p;;;
caviarder;1;3;;;t;;;;
céder;1;14;c;d;t;ti;;;
ceindre;3;86;;;t;p;;;
ceinturer;1;3;;;t;;;;
célébrer;1;14;cél;br;t;p;;;
celer;1;20;;;t;;;;
cémenter;1;3;;;t;;;;
cendrer;1;3;;;t;;;;
censurer;1;3;;;t;;;;
centraliser;1;3;;;t;;;;
centrer;1;3;;;t;;;;
centrifuger;1;13;;;t;;;;
centupler;1;3;;;i;t;;;
cercler;1;3;;;t;;;;
cerner;1;3;;;t;;;;
certifier;1;8;;;t;;;;
césariser;1;3;;;t;;;;
cesser;1;3;;;i;t;ti;;
chabler;1;3;;;t;;;;
chagriner;1;3;;;t;;;;
chahuter;1;3;;;i;t;;;
chaîner;1;3;;;t;;;;
challenger;1;13;;;t;;;;
chaloir;3;;;;d;;;;
chalouper;1;3;;;i;;;;
chamailler;1;3;;;xp;;;;
chamarrer;1;3;;;t;;;;
chambarder;1;3;;;t;;;;
chambouler;1;3;;;t;;;;
chambrer;1;3;;;t;;;;
chamoiser;1;3;;;t;;;;
champagniser;1;3;;;t;;;;
champlever;1;19;;;t;;;;
chanceler;1;21;;;i;;;;
chancetiquer;1;11;;;i;;;;
chancir;2;6;;;i;;;;
chanfreiner;1;3;;;t;;;;
changer;1;13;;;i;t;ti;p;avoir/être
chansonner;1;3;;;t;;;;
chanstiquer;1;11;;;i;t;;;
chanter;1;3;;;i;t;p;;
chantonner;1;3;;;t;;;;;
chantourner;1;3;;;t;;;;;
chaparder;1;3;;;t;;;;;
chapeauter;1;3;;;t;;;;;
chapeler;1;21;;;t;;;;;
chaperonner;1;3;;;t;;;;;
chapitrer;1;3;;;t;;;;;
chaponner;1;3;;;t;;;;;
chaptaliser;1;3;;;t;;;;;
charbonner;1;3;;;i;t;;;;
charcuter;1;3;;;t;p;;;;
charger;1;13;;;i;t;p;;;
chariboter;1;3;;;i;;;;;
charmer;1;3;;;t;;;;;
charpenter;1;3;;;t;;;;;
charrier;1;8;;;i;t;;;;
charroyer;1;27;;;t;;;;;
chartériser;1;3;;;t;;;;;
chasser;1;3;;;i;t;;;;
châtaigner;1;9;;;i;;;;;
châtier;1;8;;;t;;;;;
chatonner;1;3;;;i;;;;;
chatouiller;1;9;;;t;;;;;
chatoyer;1;27;;;i;;;;;
châtrer;1;3;;;t;;;;;
chauffer;1;3;;;i;t;p;;;
chauler;1;3;;;t;;;;;
chaumer;1;3;;;i;t;;;;
chausser;1;3;;;t;p;;;;
chauvir;2;6;;;i;;;;;
chavirer;1;3;;;i;t;;;avoir/être;
chawer;1;3;;;i;;;;;
chelinguer;1;11;;;i;;;;;
cheminer;1;3;;;i;;;;;
chemiser;1;3;;;t;;;;;
chercher;1;3;;;t;p;;;;
chérer;1;14;ch;r;i;;;;;
chérir;2;6;;;t;;;;;
cherrer;1;3;;;i;;;;;
chevaler;1;3;;;t;;;;;
chevaucher;1;3;;;i;t;p;;;
cheviller;1;9;;;t;;;;;
chevreter;1;24;;;i;;;;;
chevronner;1;3;;;t;;;;;
chevroter;1;3;;;i;;;;;
chiader;1;3;;;t;;;;;
chialer;1;3;;;i;;;;;
chicaner;1;3;;;i;t;ti;p;;
chicorer;1;3;;;xp;;;;;
chicorner;1;3;;;xp;;;;;
chicoter;1;3;;;i;;;;;
chienner;1;3;;;i;;;;;
chier;1;8;;;i;t;;;;
chiffonner;1;3;;;t;p;;;;
chiffrer;1;3;;;i;t;p;;;
chigner;1;9;;;i;;;;;
chimer;1;3;;;t;;;;;
chiner;1;3;;;t;;;;;
chinoiser;1;3;;;i;;;;;
chiper;1;3;;;t;;;;;
chipoter;1;3;;;i;t;;;;
chiquer;1;11;;;t;;;;;
chirographier;1;8;;;t;;;;;
chlinguer;1;11;;;i;;;;;schlinguer
chlorer;1;3;;;t;;;;;
chloroformer;1;3;;;t;;;;;
chlorurer;1;3;;;t;;;;;
chocotter;1;3;;;i;;;;;
chofer;1;3;;;t;;;;;
choir;3;65;;;i;d;;;avoir/être;
choisir;2;6;;;t;p;;;;
chômer;1;3;;;i;t;;;;
choper;1;3;;;t;;;;;
chopiner;1;3;;;i;;;;;
chopper;1;3;;;i;;;;;
choquer;1;11;;;t;;;;;
chorégraphier;1;8;;;i;t;;;;
chosifier;1;8;;;t;;;;;
chouchouter;1;3;;;t;;;;;
choufer;1;3;;;t;;;;;
chouraver;1;3;;;t;;;;;
chourer;1;3;;;t;;;;;
chouriner;1;3;;;t;;;;;
choyer;1;27;;;t;;;;;
christianiser;1;3;;;t;p;;;;
chromer;1;3;;;t;;;;;
chroniquer;1;11;;;i;;;;;
chronométrer;1;14;chronom;tr;t;;;;;
chroumer;1;3;;;i;t;;;;
chuchoter;1;3;;;i;t;;;;
chuinter;1;3;;;i;;;;;
chuter;1;3;;;i;;;;;
cibler;1;3;;;t;;;;;
cicatriser;1;3;;;i;t;p;;;
cigler;1;3;;;t;;;;;
ciller;1;9;;;i;t;;;;
cimenter;1;3;;;t;p;;;;
cinématographier;1;8;;;t;;;;;
cingler;1;3;;;i;t;;;;
cintrer;1;3;;;t;;;;;
circoncire;3;82;;;t;;;;;
circonscrire;3;80;;;t;;;;;
circonstancier;1;8;;;t;;;;;
circonvenir;3;39;;;t;;;;;
circuler;1;3;;;i;;;;;
cirer;1;3;;;i;;;;;
cisailler;1;9;;;t;;;;;
ciseler;1;20;;;t;;;;;
citer;1;3;;;t;;;;;
citronner;1;3;;;t;;;;;
civiliser;1;3;;;t;p;;;;
clabauder;1;3;;;i;;;;;
claboter;1;3;;;i;;;;;
clacher;1;3;;;t;;;;;
claironner;1;3;;;i;t;;;;
clamecer;1;12;;;i;;;;;clamser
clamer;1;3;;;t;;;;;
clamper;1;3;;;t;;;;;
clamser;1;3;;;i;;;;;clamecer
claper;1;3;;;t;;;;;
clapir;2;6;;;i;;;;;
clapoter;1;3;;;i;;;;;
clapper;1;3;;;i;;;;;
clapser;1;3;;;i;;;;;
claquemurer;1;3;;;t;p;;;;
claquer;1;11;;;i;t;p;;;
claqueter;1;24;;;i;;;;;
clarifier;1;8;;;t;p;;;;
classer;1;3;;;t;p;;;;
classifier;1;11;;;i;;;;;
claudiquer;1;11;;;i;;;;;
claustrer;1;3;;;t;p;;;;
claver;1;3;;;t;;;;;
claveter;1;24;;;t;;;;;clavetter
clavetter;1;24;;;t;;;;;claveter
clayonner;1;3;;;t;;;;;
cléber;1;14;cl;b;i;;;;;
clicher;1;3;;;t;;;;;
cligner;1;9;;;i;t;ti;;;
clignoter;1;3;;;i;;;;;
climatiser;1;3;;;t;;;;;
cliquer;1;11;;;i;;;;;
cliqueter;1;24;;;i;;;;;
cliquoter;1;3;;;i;;;;;
clisser;1;3;;;t;;;;;
cliver;1;3;;;t;p;;;;
clochardiser;1;3;;;t;p;;;;
clocher;1;3;;;i;t;;;;
cloisonner;1;3;;;t;;;;;
cloître;1;3;;;t;p;;;;
cloner;1;3;;;t;;;;;
cloper;1;3;;;i;;;;;
clopiner;1;3;;;i;;;;;
cloquer;1;11;;;i;t;;;;
clore;3;104;;;t;d;;;;
clôturer;1;3;;;t;;;;;
clouer;1;7;;;t;;;;;
clouter;1;3;;;t;;;;;
coacher;1;3;;;t;;;;;
coaguler;1;3;;;i;t;p;;;
coaliser;1;3;;;t;p;;;;
coanimer;1;3;;;t;;;;;
coasser;1;3;;;i;;;;;
cocher;1;3;;;t;;;;;
côcher;1;3;;;t;;;;;
cochonner;1;3;;;i;t;;;;
cocooner;1;3;;;t;;;;;
cocotter;1;3;;;i;;;;;cocoter
cocoter;1;3;;;i;;;;;cocotter
cocufier;1;8;;;t;;;;;
coder;1;8;;;t;;;;;
codifier;1;8;;;t;;;;;
codiriger;1;13;;;t;;;;;
coécrire;3;80;;;t;;;;;
coéditer;1;3;;;t;;;;;
